Invoice ID,City,Customer type,Gender,Product line,Unit price,Quantity,Total,Time,Payment,Rating,Data
291-55-6563,Rio de Janeiro,Membro,Mulher,Casa e Estilo de Vida,34.42,6,206.52,12:45,Pix,7.5,2025-01-03
548-48-3156,Rio de Janeiro,Membro,Mulher,Alimentos e Bebidas,83.34,2,166.68,13:37,Debito,7.6,2025-01-03
460-93-5834,Rio de Janeiro,Normal,Homem,Esportes e Viagens,45.58,7,319.06,10:03,Debito,5.0,2025-01-03
325-89-4209,Rio de Janeiro,Membro,Homem,Alimentos e Bebidas,87.9,1,87.9,19:42,Pix,6.7,2025-01-03
884-80-6021,Rio de Janeiro,Membro,Mulher,Acessorios Eletronicos,73.47,10,734.7,13:14,Pix,9.5,2025-01-03
137-74-8729,São Paulo,Normal,Mulher,Moda,12.19,8,97.52,12:47,Pix,6.8,2025-01-03
880-46-5796,Rio de Janeiro,Membro,Homem,Esportes e Viagens,76.92,10,769.2,19:53,Pix,5.6,2025-01-03
389-70-2397,São Paulo,Normal,Mulher,Saude e Beleza,83.66,5,418.3,10:26,Debito,7.2,2025-01-03
114-35-5271,Manaus,Normal,Mulher,Acessorios Eletronicos,57.91,8,463.28,15:06,Debito,8.1,2025-01-03
607-76-6216,São Paulo,Membro,Mulher,Moda,92.49,5,462.45,16:35,Cartao de Credito,8.6,2025-01-03
715-20-1673,Manaus,Normal,Homem,Acessorios Eletronicos,28.38,5,141.9,20:57,Debito,9.4,2025-01-03
811-35-1094,Manaus,Membro,Homem,Acessorios Eletronicos,50.45,6,302.7,15:16,Cartao de Credito,8.9,2025-01-03
699-88-1972,Manaus,Normal,Homem,Saude e Beleza,99.16,8,793.28,17:47,Cartao de Credito,4.2,2025-01-03
781-84-8059,São Paulo,Normal,Homem,Moda,60.74,7,425.18,16:23,Pix,5.0,2025-01-03
409-49-6995,São Paulo,Membro,Mulher,Alimentos e Bebidas,47.27,6,283.62,10:17,Debito,8.8,2025-01-03
725-54-0677,São Paulo,Membro,Homem,Saude e Beleza,85.6,7,599.2,13:50,Debito,5.3,2025-01-03
146-09-5432,Rio de Janeiro,Membro,Homem,Alimentos e Bebidas,35.04,9,315.36,19:17,Pix,4.6,2025-01-03
377-79-7592,São Paulo,Membro,Mulher,Acessorios Eletronicos,44.84,9,403.56,14:00,Cartao de Credito,7.5,2025-01-01
509-10-0516,Manaus,Normal,Homem,Casa e Estilo de Vida,45.97,4,183.88,12:02,Pix,5.1,2025-01-01
595-94-9924,Rio de Janeiro,Membro,Mulher,Saude e Beleza,27.73,5,138.65,20:21,Cartao de Credito,4.2,2025-01-01
865-41-9075,Rio de Janeiro,Normal,Homem,Alimentos e Bebidas,11.53,7,80.71,17:35,Debito,8.1,2025-01-01
545-07-8534,São Paulo,Normal,Mulher,Saude e Beleza,58.32,2,116.64,12:42,Pix,6.0,2025-01-01
118-62-1812,São Paulo,Membro,Mulher,Casa e Estilo de Vida,78.38,4,313.52,17:56,Debito,7.9,2025-01-01
450-42-3339,São Paulo,Normal,Homem,Saude e Beleza,84.61,10,846.1,18:58,Cartao de Credito,8.8,2025-01-01
851-98-3555,Manaus,Normal,Mulher,Saude e Beleza,82.88,5,414.4,14:08,Cartao de Credito,6.6,2025-01-01
186-71-5196,Rio de Janeiro,Membro,Mulher,Alimentos e Bebidas,79.54,2,159.08,16:30,Pix,6.2,2025-01-01
624-01-8356,Manaus,Normal,Mulher,Casa e Estilo de Vida,49.01,10,490.1,10:44,Cartao de Credito,4.2,2025-01-01
313-66-9943,Manaus,Membro,Mulher,Alimentos e Bebidas,29.15,3,87.45,20:29,Cartao de Credito,7.3,2025-01-01
151-27-8496,São Paulo,Normal,Mulher,Acessorios Eletronicos,56.13,4,224.52,11:43,Pix,8.6,2025-01-01
453-33-6436,Rio de Janeiro,Normal,Mulher,Casa e Estilo de Vida,93.12,8,744.96,10:09,Debito,6.8,2025-01-01
522-57-8364,Rio de Janeiro,Membro,Homem,Moda,51.34,8,410.72,10:00,Pix,7.6,2025-01-01
459-45-2396,Rio de Janeiro,Membro,Mulher,Alimentos e Bebidas,99.6,3,298.8,18:45,Debito,5.8,2025-01-01
717-96-4189,São Paulo,Normal,Mulher,Acessorios Eletronicos,35.49,6,212.94,12:40,Debito,4.1,2025-01-01
722-13-2115,São Paulo,Membro,Homem,Esportes e Viagens,42.85,1,42.85,15:36,Cartao de Credito,9.3,2025-01-01
749-81-8133,Rio de Janeiro,Normal,Mulher,Moda,94.67,4,378.68,12:04,Debito,6.8,2025-01-01
777-67-2495,Manaus,Normal,Homem,Casa e Estilo de Vida,68.97,3,206.91,11:26,Pix,8.7,2025-01-01
636-98-3364,Manaus,Membro,Mulher,Acessorios Eletronicos,26.26,3,78.78,12:36,Pix,6.3,2025-01-01
246-55-6923,São Paulo,Membro,Mulher,Casa e Estilo de Vida,35.79,9,322.11,15:06,Cartao de Credito,5.1,2025-01-01
181-82-6255,Manaus,Normal,Mulher,Casa e Estilo de Vida,16.37,6,98.22,10:58,Debito,7.0,2025-01-01
838-02-1821,São Paulo,Membro,Mulher,Casa e Estilo de Vida,12.73,2,25.46,12:10,Cartao de Credito,5.2,2025-01-01
887-42-0517,São Paulo,Normal,Mulher,Esportes e Viagens,83.14,7,581.98,10:31,Cartao de Credito,6.6,2025-01-01
457-12-0244,São Paulo,Membro,Mulher,Esportes e Viagens,35.22,6,211.32,13:49,Pix,6.5,2025-01-01
226-34-0034,Manaus,Normal,Mulher,Acessorios Eletronicos,13.78,4,55.12,11:10,Pix,9.0,2025-01-01
321-49-7382,Manaus,Membro,Homem,Esportes e Viagens,88.31,1,88.31,17:38,Cartao de Credito,5.2,2025-01-01
397-25-8725,Rio de Janeiro,Membro,Mulher,Saude e Beleza,39.62,9,356.58,17:54,Cartao de Credito,6.8,2025-01-01
431-66-2305,Manaus,Normal,Mulher,Acessorios Eletronicos,88.25,9,794.25,20:51,Cartao de Credito,7.6,2025-01-01
825-94-5922,Manaus,Normal,Homem,Esportes e Viagens,25.31,2,50.62,19:26,Pix,7.2,2025-01-01
641-62-7288,Manaus,Normal,Homem,Casa e Estilo de Vida,99.92,6,599.52,13:33,Pix,7.1,2025-01-01
756-93-1854,São Paulo,Membro,Mulher,Moda,83.35,2,166.7,14:05,Cartao de Credito,9.5,2025-01-01
243-55-8457,Rio de Janeiro,Normal,Mulher,Alimentos e Bebidas,74.44,10,744.4,11:40,Pix,5.1,2025-01-01
458-10-8612,São Paulo,Normal,Homem,Saude e Beleza,64.08,7,448.56,12:27,Pix,7.6,2025-01-01
501-61-1753,Manaus,Normal,Mulher,Casa e Estilo de Vida,63.15,6,378.9,20:24,Pix,9.8,2025-01-01
235-06-8510,São Paulo,Membro,Homem,Casa e Estilo de Vida,85.72,3,257.16,20:59,Pix,5.1,2025-01-01
433-08-7822,São Paulo,Normal,Mulher,Saude e Beleza,78.89,7,552.23,19:48,Pix,7.5,2025-01-01
361-85-2571,Rio de Janeiro,Normal,Mulher,Esportes e Viagens,89.48,5,447.4,10:18,Debito,7.4,2025-01-01
131-70-8179,Rio de Janeiro,Membro,Mulher,Saude e Beleza,92.09,3,276.27,16:27,Debito,4.2,2025-01-01
500-02-2261,São Paulo,Normal,Mulher,Alimentos e Bebidas,57.29,6,343.74,17:04,Pix,5.9,2025-01-01
720-72-2436,Rio de Janeiro,Normal,Homem,Alimentos e Bebidas,66.52,4,266.08,18:14,Pix,6.9,2025-01-01
702-83-5291,São Paulo,Membro,Homem,Moda,99.82,9,898.38,10:43,Debito,6.6,2025-01-01
809-69-9497,Rio de Janeiro,Normal,Mulher,Casa e Estilo de Vida,45.68,10,456.8,19:30,Pix,5.7,2025-01-01
449-16-6770,Rio de Janeiro,Normal,Homem,Saude e Beleza,50.79,5,253.95,14:53,Cartao de Credito,5.3,2025-01-01
333-23-2632,Rio de Janeiro,Membro,Homem,Saude e Beleza,10.08,7,70.56,20:14,Debito,4.2,2025-01-01
489-82-1237,Rio de Janeiro,Normal,Mulher,Acessorios Eletronicos,93.88,7,657.16,11:51,Cartao de Credito,7.3,2025-01-01
859-97-6048,São Paulo,Membro,Homem,Acessorios Eletronicos,84.25,2,168.5,14:13,Cartao de Credito,5.3,2025-01-01
676-10-2200,Manaus,Membro,Homem,Moda,53.78,1,53.78,20:13,Pix,4.7,2025-01-01
373-88-1424,São Paulo,Membro,Homem,Casa e Estilo de Vida,35.81,5,179.05,18:44,Pix,7.9,2025-01-01
365-16-4334,Manaus,Normal,Mulher,Alimentos e Bebidas,26.43,8,211.44,14:26,Pix,8.9,2025-01-01
503-21-4385,Manaus,Membro,Homem,Saude e Beleza,39.91,3,119.73,12:40,Pix,9.3,2025-01-01
305-89-2768,Manaus,Membro,Mulher,Casa e Estilo de Vida,21.9,3,65.7,18:43,Pix,4.7,2025-01-01
574-80-1489,Manaus,Membro,Mulher,Alimentos e Bebidas,62.85,4,251.4,13:22,Pix,8.7,2025-01-01
784-08-0310,São Paulo,Membro,Mulher,Alimentos e Bebidas,21.04,4,84.16,13:58,Debito,7.6,2025-01-01
200-40-6154,Manaus,Membro,Homem,Casa e Estilo de Vida,65.91,6,395.46,11:45,Debito,5.7,2025-01-01
846-10-0341,Rio de Janeiro,Normal,Mulher,Moda,42.57,7,297.99,11:51,Debito,6.8,2025-01-01
577-34-7579,São Paulo,Membro,Homem,Alimentos e Bebidas,50.49,9,454.41,17:16,Debito,5.4,2025-01-01
430-02-3888,Manaus,Normal,Homem,Acessorios Eletronicos,46.02,6,276.12,15:55,Debito,7.1,2025-01-01
867-47-1948,São Paulo,Normal,Mulher,Casa e Estilo de Vida,15.8,10,158.0,12:07,Debito,7.8,2025-01-01
384-59-6655,Rio de Janeiro,Membro,Mulher,Alimentos e Bebidas,98.66,9,887.94,15:07,Debito,8.4,2025-01-01
256-58-3609,São Paulo,Membro,Homem,Moda,91.98,1,91.98,15:29,Debito,9.8,2025-01-01
324-92-3863,Rio de Janeiro,Membro,Homem,Acessorios Eletronicos,20.89,2,41.78,18:45,Debito,9.8,2025-01-01
593-08-5916,Rio de Janeiro,Normal,Mulher,Moda,15.5,1,15.5,15:23,Cartao de Credito,7.4,2025-01-01
364-34-2972,São Paulo,Membro,Homem,Acessorios Eletronicos,96.82,3,290.46,20:37,Debito,6.7,2025-01-01
794-42-3736,Manaus,Normal,Homem,Alimentos e Bebidas,33.33,2,66.66,14:41,Cartao de Credito,6.4,2025-01-01
172-42-8274,Manaus,Normal,Mulher,Acessorios Eletronicos,38.27,2,76.54,18:18,Cartao de Credito,5.8,2025-01-01
558-60-5016,Rio de Janeiro,Normal,Mulher,Casa e Estilo de Vida,33.3,9,299.7,15:27,Pix,7.2,2025-01-01
195-06-0432,Rio de Janeiro,Membro,Homem,Casa e Estilo de Vida,81.01,3,243.03,12:55,Cartao de Credito,9.3,2025-01-01
605-03-2706,Rio de Janeiro,Normal,Mulher,Saude e Beleza,15.8,3,47.4,18:02,Debito,9.5,2025-01-01
214-30-2776,Manaus,Membro,Mulher,Acessorios Eletronicos,34.49,5,172.45,19:44,Cartao de Credito,9.0,2025-01-01
746-04-1077,Manaus,Membro,Mulher,Alimentos e Bebidas,84.63,10,846.3,11:36,Cartao de Credito,9.0,2025-01-01
448-34-8700,Manaus,Membro,Homem,Casa e Estilo de Vida,36.91,7,258.37,13:51,Pix,6.7,2025-01-01
452-04-8808,Manaus,Normal,Homem,Acessorios Eletronicos,87.08,7,609.56,15:17,Debito,5.5,2025-01-01
531-56-4728,Rio de Janeiro,Normal,Homem,Casa e Estilo de Vida,80.08,3,240.24,15:29,Debito,5.4,2025-01-01
744-82-9138,São Paulo,Normal,Homem,Moda,86.13,2,172.26,17:59,Debito,8.2,2025-01-01
883-69-1285,Manaus,Membro,Homem,Moda,49.92,2,99.84,11:55,Cartao de Credito,7.0,2025-01-01
221-25-5073,Rio de Janeiro,Normal,Mulher,Alimentos e Bebidas,74.66,4,298.64,10:39,Debito,8.5,2025-01-01
518-71-6847,Manaus,Membro,Homem,Alimentos e Bebidas,26.6,6,159.6,15:10,Pix,4.9,2025-01-01
156-20-0370,Manaus,Normal,Mulher,Acessorios Eletronicos,25.45,1,25.45,18:10,Cartao de Credito,5.1,2025-01-01
151-33-7434,Manaus,Normal,Mulher,Alimentos e Bebidas,67.77,1,67.77,20:43,Cartao de Credito,6.5,2025-01-01
728-47-9078,São Paulo,Membro,Homem,Alimentos e Bebidas,59.59,4,238.36,12:46,Debito,9.8,2025-01-01
809-46-1866,Rio de Janeiro,Normal,Homem,Saude e Beleza,58.15,4,232.6,17:44,Debito,8.4,2025-01-01
139-32-4183,Rio de Janeiro,Membro,Mulher,Esportes e Viagens,97.48,9,877.32,14:19,Pix,7.4,2025-01-01
148-41-7930,São Paulo,Normal,Homem,Saude e Beleza,99.96,7,699.72,10:33,Debito,6.1,2025-01-01
189-40-5216,São Paulo,Normal,Homem,Acessorios Eletronicos,96.37,7,674.59,11:40,Debito,6.0,2025-01-01
374-38-5555,Manaus,Normal,Mulher,Moda,63.71,5,318.55,19:30,Pix,8.5,2025-01-01
764-44-8999,Manaus,Normal,Mulher,Saude e Beleza,14.76,2,29.52,14:42,Pix,4.3,2025-01-01
552-44-5977,Manaus,Membro,Homem,Saude e Beleza,62.0,8,496.0,19:08,Cartao de Credito,6.2,2025-01-01
267-62-7380,São Paulo,Membro,Homem,Acessorios Eletronicos,82.34,10,823.4,19:12,Pix,4.3,2025-01-01
430-53-4718,Manaus,Membro,Homem,Saude e Beleza,75.37,8,602.96,15:46,Cartao de Credito,8.4,2025-01-01
886-18-2897,Rio de Janeiro,Normal,Mulher,Alimentos e Bebidas,56.56,5,282.8,19:06,Cartao de Credito,4.5,2025-01-01
602-16-6955,Manaus,Normal,Mulher,Esportes e Viagens,76.6,10,766.0,18:10,Pix,6.0,2025-01-01
745-74-0715,Rio de Janeiro,Normal,Homem,Acessorios Eletronicos,58.03,2,116.06,20:46,Pix,8.8,2025-01-01
690-01-6631,Manaus,Normal,Homem,Moda,17.49,10,174.9,18:35,Pix,6.6,2025-01-01
652-49-6720,São Paulo,Membro,Mulher,Acessorios Eletronicos,60.95,1,60.95,11:40,Pix,5.9,2025-01-01
233-67-5758,São Paulo,Normal,Homem,Saude e Beleza,40.35,1,40.35,13:46,Pix,6.2,2025-01-01
303-96-2227,Manaus,Normal,Mulher,Casa e Estilo de Vida,97.38,10,973.8,17:16,Pix,4.4,2025-01-01
727-02-1313,Rio de Janeiro,Membro,Homem,Alimentos e Bebidas,31.84,1,31.84,13:22,Debito,7.7,2025-01-01
347-56-2442,Rio de Janeiro,Normal,Homem,Casa e Estilo de Vida,65.82,1,65.82,15:33,Debito,4.1,2025-01-01
849-09-3807,Rio de Janeiro,Membro,Mulher,Moda,88.34,7,618.38,13:28,Debito,6.6,2025-01-01
